,run_name,out_name,grid_pth,wind_pth,volcano_name,vent_easting,vent_northing,vent_zone,vent_ht,min_ht,max_ht,min_mass,max_mass,min_dur,max_dur,constrain,nb_wind,wind_start,wind_per_day,seasonality,wind_start_rainy,wind_start_dry,constrain_eruption_date,eruption_date,constrain_wind_dir,min_wind_dir,max_wind_dir,trop_height,max_phi,min_phi,min_med_phi,max_med_phi,min_std_phi,max_std_phi,min_agg,max_agg,max_diam,long_lasting,ht_sample,mass_sample,nb_runs,write_conf,write_gs,write_fig_sep,write_fig_all,write_log_sep,write_log_all,par,par_cpu,eddy_const,diff_coeff,ft_thresh,lithic_dens,pumice_dens,col_step,part_step,alpha,beta
58,272020_TephraMod_21,272020_TephraMod_21_OUT,NA,NA,Kanlaon,514448.024,1150968.24,51,2435,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
59,267020_TephraMod_21,267020_TephraMod_21_OUT,NA,NA,Karangetang,767604.3877,307659.3279,51,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
60,251030_TephraMod_21,251030_TephraMod_21_OUT,NA,NA,Karkar,385089.6731,9486050.297,-55,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
61,264140_TephraMod_21,264140_TephraMod_21_OUT,NA,NA,Kelimutu,370211.8033,9030372.031,-51,1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
62,263280_TephraMod_21,263280_TephraMod_21_OUT,NA,NA,Kelut,644177.1452,9123213.668,-49,1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
63,261170_TephraMod_21,261170_TephraMod_21_OUT,NA,NA,Kerinci,751882.6455,9812282.53,-47,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
64,284110_TephraMod_21,284110_TephraMod_21_OUT,NA,NA,Kita-Ioto,528559.3008,2811928.395,54,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
65,262000_TephraMod_21,262000_TephraMod_21_OUT,NA,NA,Krakatau,546804.8143,9325501.744,-48,155,5,5,200000,200000,12,12,1,NA,NA,4,0,0,0,0,0,0,0,0,17000,8,-6,-2,0,1,3,0,0,0,0,0,0,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
66,252070_TephraMod_21,252070_TephraMod_21_OUT,NA,NA,Krummel-Garbuna-Welcker,170500.3785,9400543.974,-56,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
67,281031_TephraMod_21,281031_TephraMod_21_OUT,NA,NA,Kueishantao,394208.1375,2747748.192,51,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,17000,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,10000,0,0,0,0,0,0,NA,NA,0.04,876,647,2600,1000,50,50,3,1.5
