"","run_name","out_name","grid_pth","wind_pth","volcano_name","vent_easting","vent_northing","vent_zone","vent_ht","min_ht","max_ht","min_mass","max_mass","min_dur","max_dur","constrain","nb_wind","wind_start","wind_per_day","seasonality","wind_start_rainy","wind_start_dry","constrain_eruption_date","eruption_date","constrain_wind_dir","min_wind_dir","max_wind_dir","trop_height","max_phi","min_phi","min_med_phi","max_med_phi","min_std_phi","max_std_phi","min_agg","max_agg","max_diam","long_lasting","ht_sample","mass_sample","nb_runs","write_conf","write_gs","write_fig_sep","write_fig_all","write_log_sep","write_log_all","par","par_cpu","eddy_const","diff_coeff","ft_thresh","lithic_dens","pumice_dens","col_step","part_step","alpha","beta"
"35","263140VEI7","263140VEI7OUT",NA,NA,"Galunggung","175089.905788282","9197560.94441877","-49","2168","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"36","268060VEI7","268060VEI7OUT",NA,NA,"Gamalama","314162.322522207","88461.9165937602","52","1715","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"37","268040VEI7","268040VEI7OUT",NA,NA,"Gamkonora","336454.887247766","152582.294434577","52","1635","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"38","257020VEI7","257020VEI7OUT",NA,NA,"Gaua","769734.465087928","8420961.49989884","-58","797","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"39","263060VEI7","263060VEI7OUT",NA,NA,"Gede-Pangrango","717182.47421262","9251237.55865826","-48","3008","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"40","284190VEI7","284190VEI7OUT",NA,NA,"Guguan","377253.093670328","1913885.51345202","55","287","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"41","263130VEI7","263130VEI7OUT",NA,NA,"Guntur","813709.804017941","9209475.55768299","-48","2249","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"42","265030VEI7","265030VEI7OUT",NA,NA,"Gunungapi Wetar","240175.916811542","9265209.92858949","-52","282","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"43","252100VEI7","252100VEI7OUT",NA,NA,"Hargy","289447.456362183","9410533.43388311","-56","1148","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
"44","268030VEI7","268030VEI7OUT",NA,NA,"Ibu","347589.76200969","164516.403335331","52","1325","37000","45000","1.2e+14","1.9e+15","12","24","1",NA,NA,"4","0","0","0","0","0","0","0","0","17000","-6","7","1.35","1.35","1.2","1.2","0","0","0","0","1",NA,"10000","1","0","0","0","0","0",NA,NA,"0.04","8000","9700","2900","1000","50","50","3","1.5"
