Record #-1: [1, 294.270940172, 2626.29673663]
(136.75513940985593, -14.859980079716877)
(136.68926942184646, -14.81410882955879)
(136.68108140128572, -14.808338384508772)
(136.66475550995892, -14.796698796512203)
(136.65662978993294, -14.79083825378234)
(136.6242331386485, -14.76719992093956)
(136.61617559622687, -14.761252293258678)
(136.60012087567793, -14.749265285464503)
(136.59213558119222, -14.743234849108944)
(136.528448978038, -14.69457553333416)
(136.52467688592958, -14.691676932044743)
(136.5171327817526, -14.685848479823449)
(136.51337051024097, -14.682926104955754)
(136.49833067641964, -14.671180218891948)
(136.4945824298353, -14.66823697435683)
(136.4870982618753, -14.662328504057143)
(136.48336788122276, -14.659367669682183)
(136.4535340216778, -14.635557870299408)
(136.45020776847377, -14.632890131274507)
(136.44356089541907, -14.627533581209775)
(136.440245588763, -14.624849037453089)
(136.4269971540955, -14.614069356915252)
(136.42451191809062, -14.612039842464696)
(136.41916872205888, -14.607660388715942)
(136.41183958103193, -14.601583306324471)
(136.4014207390759, -14.59285199092659)
(136.39623033066528, -14.588469183605866)
(136.37875307779234, -14.57359853564384)
(136.37440011717172, -14.569870882635087)
(136.36571421034262, -14.56238514625744)
(136.3613873525444, -14.558632327519831)
(136.32984007495952, -14.531091912761497)
(136.32591465203961, -14.527644633293164)
(136.3180765738748, -14.520721261876702)
(136.31416974353886, -14.517250297862915)
(136.29856928944128, -14.503309109128054)
(136.29468515079918, -14.499817772771962)
(136.28693397502298, -14.49281004404827)
(136.28307616493316, -14.489302053147185)
(136.22411738321068, -14.435362335603259)
(136.21679762301198, -14.428589548468835)
(136.20222102637933, -14.414952597684191)
(136.19497505015852, -14.408098523527997)
(136.16612257759493, -14.380501496446868)
(136.15895572462705, -14.373569888139798)
(136.14469409665526, -14.359623498625524)
(136.13760986440377, -14.352619109084571)
(136.08118480923167, -14.296197059446683)
(136.07418300074494, -14.289116177169774)
(136.06024628613727, -14.27486582130058)
(136.0533217680852, -14.26770689855448)
(136.0257629307148, -14.238896299324722)
(136.01892084092412, -14.23166332640136)
(136.00531233299785, -14.217117384959295)
(135.99855596838324, -14.209815248774646)
(135.94477040812785, -14.151022412654186)
(135.9416167887838, -14.147556102631995)
(135.93531488037752, -14.140593037838357)
(135.93217479942757, -14.137105296072491)
(135.9196329099309, -14.123101022594085)
(135.91650989001948, -14.119595366333044)
(135.9102796216073, -14.112564927929043)
(135.90717698662866, -14.109045369947808)
(135.89211918974888, -14.091872059148159)
(135.37049268359056, -13.903602719190076)
(135.3676236556073, -13.90394608664252)
(135.3576167759935, -13.905089131258364)
(135.3175268868564, -13.909448449186527)
(135.30750742123053, -13.910483040959548)
(135.28744742965523, -13.912445380549855)
(135.27742181356587, -13.913371724525405)
(135.1970598272493, -13.920351964571466)
(135.18702380060802, -13.921168173072658)
(135.16692318036053, -13.922694180491987)
(135.15687351999702, -13.923402792304955)
(135.11662220525068, -13.926021899590921)
(135.1065649213341, -13.926621623289236)
(135.08643423405272, -13.92771342003823)
(135.07637578281617, -13.928204735859822)
(134.9957715119458, -13.931698372681694)
(134.99074892152555, -13.931901885663422)
(134.9806827613005, -13.93228271527505)
(134.97565165699848, -13.932459521089982)
(134.95549560523807, -13.933113251775126)
(134.95046096660042, -13.933262898963562)
(134.9403860586698, -13.933535257745916)
(134.93535327173618, -13.933657782280761)
(134.8950110157458, -13.934529136310573)
(134.8899750173332, -13.934624074141652)
(134.87989256319133, -13.93478704028962)
(134.87485356553964, -13.934854932808832)
(134.85467745080382, -13.935072121780934)
(134.84963571561582, -13.935112731567244)
(134.83954704446057, -13.935166848271365)
(134.83450262569568, -13.935180328209526)
(134.82945820693078, -13.935166848271365)
(134.81936953577554, -13.935112731567244)
(134.81432780058753, -13.935072121780934)
(134.79415168585172, -13.934854932808832)
(134.78911268820002, -13.93478704028962)
(134.77903023405815, -13.934624074141652)
(134.77399423564555, -13.934529136310573)
(134.73365197965518, -13.933657782280761)
(134.72861919272168, -13.933535257745916)
(134.71854428479094, -13.933262898963562)
(134.71350964615328, -13.933113251775126)
(134.69335359439287, -13.932459521089982)
(134.68832249009085, -13.93228271527505)
(134.6782563298658, -13.931901885663422)
(134.67323373944555, -13.931698372681694)
(134.59262946857518, -13.928204735859822)
(134.58257101733864, -13.92771342003823)
(134.56244033005726, -13.926621623289236)
(134.55238304614068, -13.926021899590921)
(134.51213173139433, -13.923402792304955)
(134.50208207103083, -13.922694180491987)
(134.48198145078334, -13.921168173072658)
(134.47194542414206, -13.920351964571466)
(134.3915834378255, -13.913371724525405)
(134.38155782173612, -13.912445380549855)
(134.36149783016083, -13.910483040959548)
(134.35147836453496, -13.909448449186527)
(134.31138847539785, -13.905089131258364)
(134.30138159578405, -13.90394608664252)
(134.28137161280972, -13.901551274771464)
(134.27138336535006, -13.900301340334522)
(134.19142460626063, -13.889848554367234)
(134.18649921276847, -13.889190674210226)
(134.17663243763695, -13.8878460942218)
(134.1717033830048, -13.887161032955248)
(134.1519659665562, -13.884363909366868)
(134.14703843447626, -13.883652113953872)
(134.13718258520817, -13.882201613613518)
(134.13226159659553, -13.88146400226185)
(134.09283568681758, -13.875444761566428)
(134.0880347451075, -13.874698732560432)
(134.07842729938045, -13.873180230882895)
(134.0736280474964, -13.872408891357225)
(134.0544208362527, -13.869270266409615)
(134.0498794928444, -13.868516591367552)
(134.0407961297377, -13.866986132304135)
(134.03680853218805, -13.866305372494878)
(134.03086663318868, -13.865258205501732)
(134.02009289177363, -13.863323639674206)
(134.0147115114272, -13.862341070084256)
(133.99420963256853, -13.858535220124281)
(133.98909190736572, -13.857570319514593)
(133.97885718631017, -13.855611092477886)
(133.97374770339388, -13.854618217556663)
(133.93377850957063, -13.846733272122776)
(133.9287947626682, -13.845735689250603)
(133.9188232875647, -13.843711481699472)
(133.91384297157595, -13.842686346297796)
(133.89391421896607, -13.838527238141467)
(133.88894227386686, -13.837475360499468)
(133.8789996984774, -13.835343582340386)
(133.87404125220212, -13.834266337521399)
(133.7953672834734, -13.816938497113881)
(133.78555998590468, -13.8147217402161)
(133.76595180743004, -13.810178438983712)
(133.75616549014535, -13.807855214946187)
(133.7170387245576, -13.798341806828887)
(133.7072798653736, -13.795912754170217)
(133.68778070811322, -13.79094737412197)
(133.67805488642398, -13.788414788811394)
(133.60025940065088, -13.767698228290556)
(133.59056421526634, -13.76505909490129)
(133.57118533333653, -13.759671448078848)
(133.5615160583195, -13.7569268889647)
(133.54989642268185, -13.75356030656286)
(133.54192151806365, -13.756638020428227)
(133.53647389365528, -13.758727976514876)
(133.50545252341533, -13.770552556854966)
(133.49968592836296, -13.772735689000797)
(133.49005574597595, -13.776357034949172)
(133.4842754173767, -13.778516005009578)
(133.4667907891636, -13.785001642211967)
(133.46033090854462, -13.787379611579752)
(133.45062691520002, -13.790925977451877)
(133.44769416125655, -13.791991699257494)
(133.44187292159813, -13.794095980644954)
(133.4384021743209, -13.795342810622174)
(133.43168197774116, -13.797739940046142)
(133.4172397461175, -13.80285682168494)
(133.4073219848218, -13.80633977725887)
(133.382523519345, -13.814971585370301)
(133.3784453204952, -13.81638341036603)
(133.37169327442518, -13.818709141713498)
(133.36764165863565, -13.820097726428912)
(133.35547002542137, -13.824248121953246)
(133.35142601969517, -13.825620095291129)
(133.34467449343322, -13.827899046603648)
(133.34056761520333, -13.829278180343692)
(133.29006234380222, -13.846138800465212)
(133.28251767125357, -13.849343911392339)
(133.2732569456516, -13.853218897633951)
(133.19893084198486, -13.883836153015977)
(133.19419182489287, -13.885772204523562)
(133.18468417513463, -13.889625791397123)
(133.1799270924614, -13.891538600825697)
(133.16084884939494, -13.89914820352675)
(133.15607835962862, -13.901035574731964)
(133.14652172289925, -13.904785965299993)
(133.14174268867419, -13.906646209355017)
(133.10339317835258, -13.921449033146303)
(133.0983762023999, -13.923368544322841)
(133.08832116409053, -13.927182303820246)
(133.0832903295851, -13.929073794819715)
(133.06312466227337, -13.936588595487251)
(133.0575928676168, -13.938629926130147)
(133.04651079813493, -13.942679473478847)
(133.03991377180319, -13.94506195474537)
(133.03704199369315, -13.946081667235092)
(133.029193400655, -13.948854022595015)
(133.02526802809712, -13.950230704783166)
(133.0075856434628, -13.956387327712946)
(133.0031654198483, -13.957913801880409)
(132.9943124369695, -13.960946173726882)
(132.98988646308987, -13.962449761047594)
(132.95257228378398, -13.975019007920821)
(132.9479124295151, -13.976574670484581)
(132.93857484245507, -13.979664579156974)
(132.9339040488328, -13.981196514907197)
(132.91518552469222, -13.987280710936034)
(132.91050859859297, -13.98878713561777)
(132.90114179525767, -13.991776884995204)
(132.89646375040184, -13.993256474806401)
(132.81961141963143, -14.017328863636124)
(132.81000080469346, -14.020281019553352)
(132.79072748428598, -14.026087680302169)
(132.78107907983576, -14.028937818925158)
(132.74238468580472, -14.040139684398866)
(132.7327038751838, -14.042885271438081)
(132.7133020056831, -14.04827491115816)
(132.70359536473438, -14.050915014915972)
(132.62570736120585, -14.071639180104057)
(132.61596997423499, -14.07417267372989)
(132.59644757579508, -14.07913985871744)
(132.58667705240407, -14.08156980979885)
(132.54750348070115, -14.091086733366012)
(132.5377054164719, -14.093410822551391)
(132.51807370453787, -14.097955827999044)
(132.50825465283003, -14.100173420367014)
(132.4294860817174, -14.11750769452442)
(132.42451999030538, -14.118585686680035)
(132.41456228921834, -14.120718891163847)
(132.40958290043056, -14.121771444196725)
(132.38962380109763, -14.12593331327173)
(132.38463578151618, -14.126959146547335)
(132.37464908089044, -14.128984688692356)
(132.36965781205845, -14.129982908284546)
(132.32962761632155, -14.137872942082538)
(132.32450718955522, -14.138867049075031)
(132.31425058889363, -14.140828673704277)
(132.30912187487468, -14.141794750627184)
(132.28857601916798, -14.145605172740488)
(132.28273662579466, -14.146668896252493)
(132.2711040633019, -14.148749847427496)
(132.2649923839914, -14.14982209831112)
(132.25710111002832, -14.151174023062651)
(132.24289586595148, -14.153575123892836)
(132.2332494930697, -14.155180003654209)
(132.20809721721287, -14.159296003707539)
(132.1980600808081, -14.160910274189746)
(132.18302020561805, -14.163287108613133)
(132.17320231133772, -14.164811768847983)
(131.61226810319044, -14.249814395417957)
(131.60808173028772, -14.250434359258236)
(131.59957267603818, -14.251674855310284)
(131.59531871728507, -14.252285069600248)
(131.57815040941398, -14.254707361155738)
(131.5738611225928, -14.255302368809225)
(131.56527525994534, -14.256473201576966)
(131.5609851331575, -14.257048156147448)
(131.52646479941097, -14.261591629150303)
(131.52215650811638, -14.26214830320157)
(131.51352884408095, -14.263242780829614)
(131.50921588800293, -14.263779760627415)
(131.49194162020967, -14.265889557556989)
(131.4876280597872, -14.266406188394853)
(131.4789943163347, -14.267419976150904)
(131.47468483343835, -14.267915908192549)
(131.40534777997618, -14.275724321320354)
(131.39668868733315, -14.276657896744496)
(131.37934455660604, -14.278446489114117)
(131.37067237343138, -14.279300139989402)
(131.33593454224535, -14.282555666910469)
(131.32725423369595, -14.283328239406671)
(131.30987776514678, -14.284793558775675)
(131.30119452750546, -14.285485255240303)
(131.23159663827425, -14.290697400264776)
(131.22290669258985, -14.291306770990616)
(131.20550395934026, -14.292446045648433)
(131.19680409413365, -14.292975062848825)
(131.16196186604736, -14.294930341861743)
(131.15325709503895, -14.2953780378661)
(131.13583489776238, -14.296193070953393)
(131.12713040644314, -14.296559841463477)
(131.0573758562109, -14.299167874497755)
(131.05302989141637, -14.29931976999137)
(131.04431991153479, -14.299604015113175)
(131.03996670449988, -14.299735980730873)
(131.022527028, -14.300223907906968)
(131.0181709728122, -14.300335599208495)
(131.00945423812266, -14.300538878366524)
(131.00510002384704, -14.30063032682807)
(130.9701968199273, -14.301280651780587)
(130.96583991218222, -14.301351501270744)
(130.9571172185848, -14.301473116591012)
(130.95275793033431, -14.301523782596462)
(130.93530310565382, -14.301685857516247)
(130.93094133887178, -14.301716160172589)
(130.92221353352784, -14.30175653973248)
(130.91784962186262, -14.301766596850939)
(130.91303927054594, -14.30175437596364)
(130.90341864705294, -14.301705313449418)
(130.8975813985628, -14.30165795784842)
(130.88744467393258, -14.311405002638708)
(130.8821410939364, -14.317038579866505)
(130.8546899332938, -14.345945282448781)
(130.84815420385348, -14.352755250254575)
(130.8350029894964, -14.366315652545268)
(130.82835418289926, -14.373099583179169)
(130.8111993585636, -14.390417686626904)
(130.76896241808117, -14.432844875990213)
(130.76110760713038, -14.44063746104996)
(130.7453211525492, -14.456108392088595)
(130.7373828071709, -14.463793629572308)
(130.70852196191902, -14.491392845603286)
(130.70127387588877, -14.49824746025206)
(130.68669300028182, -14.511885510008256)
(130.6793710664216, -14.51865886011825)
(130.6203947919861, -14.572602914193112)
(130.6165344646938, -14.576112420451807)
(130.6087783210627, -14.58312307646878)
(130.60489173446604, -14.586615825659806)
(130.58928129699427, -14.600562756565921)
(130.58537199891873, -14.60403511362955)
(130.57752890253687, -14.610961305319961)
(130.57360094712612, -14.614409999421866)
(130.5420332684207, -14.641961656605133)
(130.5377010695488, -14.645718185945498)
(130.5290044095259, -14.653211303958471)
(130.52464600800693, -14.656942652281543)
(130.50714696186287, -14.671827903434973)
(130.50194539196627, -14.676218909874763)
(130.49150400130873, -14.684966554263042)
(130.48416206832485, -14.69105237446746)
(130.47884657500947, -14.695407823512198)
(130.4763699958787, -14.69742970002062)
(130.46313361032787, -14.708196697419623)
(130.4598214099302, -14.710878023402017)
(130.45318061269518, -14.71622830609141)
(130.44985735873013, -14.718892973032212)
(130.42002487604725, -14.742695824252849)
(130.41629468515168, -14.745655783587495)
(130.4088108679273, -14.751562540678663)
(130.40506281289856, -14.754504925461902)
(130.3900236967363, -14.766247434571426)
(130.386261560123, -14.769169008143137)
(130.37871782017135, -14.774995799316628)
(130.37494593041038, -14.777893564236535)
(130.33672982821906, -14.80673289590635)
(130.31118470511012, -14.82648805058301)
(130.30316605836697, -14.832468517907728)
(130.28696791124014, -14.844261898068112)
(130.27885450293297, -14.850135106849677)
(130.25931982964653, -14.864193983565428)
(130.2467235086831, -14.874164719426233)
(130.23859510687873, -14.880025788259502)
(130.22226378364678, -14.891666445549959)
(130.21407301385852, -14.897437435589154)
(130.1481810293311, -14.943312835219103)
(130.13992243087557, -14.948994235695352)
(130.12332438311387, -14.960279658079685)
(130.11499722124483, -14.965875256038203)
(130.08152902234656, -14.988098381535053)
(130.0731376371923, -14.99360401581265)
(130.05628407674885, -15.004530674351088)
(130.047834457794, -15.009943620001991)
(129.97988485500207, -15.052939277125915)
(129.97548519168834, -15.055704851597568)
(129.96665273403653, -15.061222140189557)
(129.96223052202106, -15.063967195729447)
(129.94448341227974, -15.07491370230548)
(129.9400427821488, -15.077635276546744)
(129.93114095169358, -15.083056519342847)
(129.926686379373, -15.08575216702883)
(129.8909166462863, -15.107256738707463)
(129.88610081000445, -15.110131648256925)
(129.87644190866718, -15.115858004942936)
(129.87160565687566, -15.118705395237782)
(129.85220601139838, -15.130047229396098)
(129.84661328047855, -15.133290610073573)
(129.83539918602366, -15.139741677336474)
(129.8274260764523, -15.144275486224672)
(129.82036100335768, -15.148239474771913)
(129.81721833415884, -15.14999425173329)
(129.80165481701624, -15.1586443250755)
(129.79776245227538, -15.160795345129031)
(129.78996285700032, -15.16508118035216)
(129.7860617769295, -15.167212630258632)
(129.75195648840133, -15.18573769044201)
(129.74769489170592, -15.188037700279608)
(129.73915064068956, -15.19262030188537)
(129.73487435626657, -15.194899461840635)
(129.717726963029, -15.203980674668344)
(129.71344019430956, -15.206236498115857)
(129.7048501273316, -15.210728243013932)
(129.7005577918087, -15.212958476252652)
(129.62889336933358, -15.249942431697832)
(129.61992059945612, -15.254510006531518)
(129.60190539731627, -15.26355801998659)
(129.592876310993, -15.268031692108877)
(129.55662337936553, -15.285747917332458)
(129.54754285451918, -15.29012411823345)
(129.52932312316364, -15.298783521142525)
(129.5201974685384, -15.303060338863474)
(129.44688460314194, -15.33692406949018)
(129.43770834636314, -15.341101029189076)
(129.41929019039003, -15.349364903067794)
(129.41006193750843, -15.353445633509125)
(129.3730207159333, -15.369584339045957)
(129.36374558589011, -15.373565454282243)
(129.34514090243078, -15.381432268484332)
(129.33582519048025, -15.385312169520944)
(129.26100855430138, -15.415987547187513)
(129.25622215372948, -15.417933679195869)
(129.24661936379266, -15.421807264293761)
(129.2418146044605, -15.423729981553379)
(129.222545137648, -15.431378756024742)
(129.21772675268755, -15.43327581202908)
(129.20807413131615, -15.437045363552613)
(129.2032470894817, -15.438915065777621)
(129.1645115469704, -15.45379272215638)
(129.15941215984333, -15.45573388181316)
(129.1491918495243, -15.459590368100976)
(129.1440782414178, -15.461502919424163)
(129.1235805156283, -15.469100776079927)
(129.1178963722199, -15.47118671669358)
(129.10650876167006, -15.475324032478056)
(129.09961821191098, -15.477797142923748)
(129.09697522762474, -15.478729820824526)
(129.089303695809, -15.481424091648478)
(129.08546692715697, -15.482762258571313)
(129.06786132484035, -15.488859473186096)
(129.06346033232853, -15.490371331571623)
(129.0546458853994, -15.493374935904512)
(129.05023926133288, -15.494864366996921)
(129.01280313215887, -15.507411704586445)
(129.00812799301252, -15.508964688969172)
(128.99875986677455, -15.512049351896053)
(128.99407382964364, -15.51357872817573)
(128.97529396814218, -15.519653003783048)
(128.9706017409776, -15.521157005691236)
(128.9612042230965, -15.524142075896066)
(128.95651081692074, -15.525619410207582)
(128.87913470929948, -15.549739134853155)
(128.86945844385218, -15.552697016753882)
(128.85005325045722, -15.558515057523834)
(128.8403387269508, -15.56137084119132)
(128.80137887193746, -15.572594894738529)
(128.79163159422274, -15.575345915481591)
(128.77209628331684, -15.580746349764183)
(128.7623227651835, -15.583391806286784)
(128.68389714513717, -15.604157307014077)
(128.6740923854553, -15.606695776588765)
(128.65443477214706, -15.611672820843978)
(128.64459649743048, -15.61410764715015)
(128.60515100941166, -15.623643674116238)
(128.59528492675804, -15.625972416393836)
(128.57551665007338, -15.630526659677571)
(128.56562915186396, -15.632748828695469)
(128.48631111926284, -15.650118084681822)
(128.4813017848495, -15.651200007774094)
(128.4712572461251, -15.653340987796298)
(128.4662343697205, -15.654397375538394)
(128.44610101864714, -15.658574274982755)
(128.44106940892618, -15.659603793680105)
(128.43099540121682, -15.66163658436085)
(128.42596047299753, -15.662638364369002)
(128.38558005787343, -15.670556110775863)
(128.3803975814833, -15.671556933905322)
(128.37001664415288, -15.673531683240526)
(128.36482572402804, -15.674504159739115)
(128.3440305654583, -15.678339500267668)
(128.3385320888849, -15.679336728806959)
(128.32752368287174, -15.681299756378621)
(128.32137563227968, -15.682375226835177)
(128.31767637266648, -15.683002423023368)
(128.3089927806924, -15.684457001789156)
(128.30465144290986, -15.685173862183944)
(128.28606956266026, -15.688197492620134)
(128.28142672086653, -15.688941065577694)
(128.27213239749221, -15.690405973057182)
(128.2674879692944, -15.691126209506933)
(128.22914264981353, -15.696972852315241)
(128.22435657299752, -15.69768980444087)
(128.2147710311582, -15.699100730114537)
(128.2099787022554, -15.699793639764607)
(128.19078305719245, -15.702518694382206)
(128.18598936941396, -15.703186647845484)
(128.17639365174568, -15.704498784791042)
(128.1716036278052, -15.705141364782094)
(128.09364355170862, -15.71538577873065)
(128.0887802105384, -15.716011336354029)
(128.0790308329067, -15.717239789584596)
(128.07415685365595, -15.717841128465238)
(128.05462551325684, -15.720199176051096)
(128.0497457522647, -15.720775407658891)
(128.03997828297145, -15.721903199772783)
(128.03509783489721, -15.722453935600583)
(127.99596683799928, -15.72676471711793)
(127.99106816876099, -15.727291198230148)
(127.98125826405771, -15.72831978702851)
(127.97635430860453, -15.728821120398322)
(127.95671373744904, -15.730777092788571)
(127.95181730302613, -15.73125181881636)
(127.9420170435518, -15.732176390228176)
(127.93705464385675, -15.732631429197056)
(127.6458595414847, -15.758352487577213)
(127.64144023697747, -15.759172914798114)
(127.63856632837337, -15.759701757530024)
(127.63281145958126, -15.760751575724612)
(127.62993469023388, -15.761271783166194)
(127.61841254470323, -15.763336847817243)
(127.6152309834232, -15.763901435902483)
(127.60886309985221, -15.765020270768844)
(127.60396558714217, -15.765866958193499)
(127.5973360898887, -15.766989638560915)
(127.59455606600966, -15.767455651956709)
(127.58221853395821, -15.76950475184276)
(127.57913644848838, -15.770011390313357)
(127.5729672134662, -15.771015076884225)
(127.56988476287154, -15.771511364158073)
(127.56707718826169, -15.771958532260385)
(127.50466984373838, -15.796956873860609)
(127.17156445893272, -15.930552885107488)
(127.0881458334635, -15.964008596019823)
(127.08227706283628, -15.96634581440776)
(127.0724619492596, -15.970229074412202)
(127.06656954444895, -15.972544995055443)
(127.04884756536296, -15.979463860868464)
(127.04294033972496, -15.981754634668619)
(127.03308078614941, -15.98555252562852)
(127.02716635963986, -15.9878154582168)
(126.99348241787936, -16.000613995339563)
(126.98717398758947, -16.00299326602635)
(126.97663832639773, -16.00693802706826)
(126.97031392864494, -16.00928871909906)
(126.95116734699548, -16.016352159024848)
(126.94401098551862, -16.018970239285068)
(126.93325964891369, -16.02287235447551)
(126.93028777536063, -16.023944796914805)
(126.92433773300002, -16.02608068227761)
(126.91883972317476, -16.02803415365321)
(126.90995168652114, -16.031150734418816)
(126.90614671519882, -16.032474930373667)
(126.88856640811332, -16.0385506089234)
(126.8841716919701, -16.040057187389266)
(126.87536998843427, -16.04305034429791)
(126.87096982869468, -16.044534613281712)
(126.83348338065355, -16.057073979280688)
(126.82880197233317, -16.058625977107113)
(126.8194212609825, -16.061708727175983)
(126.81472889981899, -16.06323718254987)
(126.79592373319383, -16.069307848278527)
(126.79122523685521, -16.070810953562614)
(126.78181502234543, -16.073794329444695)
(126.77711523368112, -16.075270857064368)
(126.69953600608187, -16.099407660734926)
(126.68983429161938, -16.1023676056804)
(126.67037799784634, -16.108189743761613)
(126.6606378517555, -16.111047561695557)
(126.62157509631368, -16.122279619208996)
(126.61180202514345, -16.125032608568006)
(126.59221497264298, -16.130436943210327)
(126.58241554953804, -16.133084326980054)
(126.50378160064042, -16.153864739366156)
(126.49395073274013, -16.156405005786326)
(126.47424075100992, -16.161385601464303)
(126.46437626645161, -16.16382217785116)
(126.42482544983466, -16.173365096322073)
(126.41493291722043, -16.175695541016353)
(126.39511174780898, -16.180253115388894)
(126.38519784730283, -16.18247691217971)
(126.30566700003214, -16.19985879644628)
(126.30064101736912, -16.200942160252453)
(126.29056318124583, -16.203085962347245)
(126.28552367367865, -16.204143732347347)
(126.26532358571501, -16.208326070891417)
(126.26027534483137, -16.209356909793485)
(126.25016794799251, -16.211392314803447)
(126.2451162699, -16.212395388935988)
(126.20460177485211, -16.220323155589085)
(126.19939581086805, -16.22132641678064)
(126.18896785518245, -16.223305920831535)
(126.18375348973188, -16.224280700493864)
(126.16286411998317, -16.228125056725958)
(126.15732838359804, -16.229126791767953)
(126.14624558296737, -16.231098520280455)
(126.14003283244926, -16.232182635020536)
(126.13620654719443, -16.232829432832034)
(126.12721349220897, -16.23433076285437)
(126.12271734602871, -16.235070317640975)
(126.10346099582841, -16.23818998847713)
(126.09864951406394, -16.238956757648225)
(126.08901755731449, -16.240466493633733)
(126.08420438122732, -16.241208329101084)
(126.04445177922628, -16.24722851408461)
(126.03949000995601, -16.24796623695221)
(126.02955243659574, -16.249417059249822)
(126.02458400514774, -16.25012906960086)
(126.00468281406063, -16.252927157262434)
(125.99971289873133, -16.25361248203035)
(125.98976420615327, -16.25495770233607)
(125.98479788991074, -16.255615952114454)
(125.90395507116966, -16.266101898783575)
(125.89385629073524, -16.26735565623852)
(125.87362475168106, -16.26975793158323)
(125.8635070153365, -16.270904610359423)
(125.82297273970028, -16.275277799430853)
(125.81284218531869, -16.276315681823235)
(125.79255960883893, -16.278284420089847)
(125.78242266027758, -16.279213866726536)
(125.701168040173, -16.286216368590487)
(125.69102044723593, -16.287035037636826)
(125.67069632657433, -16.28856577189282)
(125.66053490476213, -16.289276646400083)
(125.61983575731438, -16.291904123676318)
(125.60966652578963, -16.29250576562856)
(125.5893117481387, -16.293601199235923)
(125.5791413070258, -16.294094231863255)
(125.49763921058116, -16.297599048157508)
(125.49256073089305, -16.297803099833118)
(125.48238237124951, -16.298184969061026)
(125.47729507640668, -16.298362271301755)
(125.45691438748906, -16.299017801530283)
(125.45182368061842, -16.29916785251436)
(125.44163647434391, -16.299440974821096)
(125.436547565218, -16.2995638545882)
(125.39575558974877, -16.300437411956977)
(125.39066340169472, -16.30053254494095)
(125.38046856916924, -16.30069584833467)
(125.37537346641238, -16.300763884745436)
(125.35497240515247, -16.30098147571448)
(125.34987449651089, -16.301022141258784)
(125.33967333365752, -16.301076322714096)
(125.3345726164332, -16.301089809846815)
(125.3294718992089, -16.301076322714096)
(125.3192707363554, -16.301022141258784)
(125.31417282771395, -16.30098147571448)
(125.29377176645392, -16.300763884745436)
(125.28867666369717, -16.30069584833467)
(125.27848183117169, -16.30053254494095)
(125.27338964311764, -16.300437411956977)
(125.23259766764829, -16.2995638545882)
(125.2275087585225, -16.299440974821096)
(125.21732155224788, -16.29916785251436)
(125.21223084537723, -16.299017801530283)
(125.19185015645962, -16.298362271301755)
(125.18676286161678, -16.298184969061026)
(125.17658450197325, -16.297803099833118)
(125.17150602228514, -16.297599048157508)
(125.09000392584062, -16.294094231863255)
(125.0798334847276, -16.293601199235923)
(125.05947870707678, -16.29250576562856)
(125.04930947555192, -16.291904123676318)
(125.00861032810417, -16.289276646400083)
(124.99844890629208, -16.28856577189282)
(124.97812478563037, -16.287035037636826)
(124.9679771926933, -16.286216368590487)
(124.88672257258872, -16.279213866726536)
(124.87658562402737, -16.278284420089847)
(124.85630304754761, -16.276315681823235)
(124.84617249316614, -16.275277799430853)
(124.8056382175298, -16.270904610359423)
(124.79552048118535, -16.26975793158323)
(124.77528894213106, -16.26735565623852)
(124.76519016169664, -16.266101898783575)
(124.68434734295556, -16.255615952114454)
(124.67938102671303, -16.25495770233607)
(124.66943233413497, -16.25361248203035)
(124.66446241880567, -16.252927157262434)
(124.64456122771855, -16.25012906960086)
(124.63959279627056, -16.249417059249822)
(124.62965522291029, -16.24796623695221)
(124.62469345364002, -16.24722851408461)
(124.58494085163909, -16.241208329101084)
(124.58012767555181, -16.240466493633733)
(124.57049571880248, -16.238956757648225)
(124.565684237038, -16.23818998847713)
(124.54642788683759, -16.235070317640975)
(124.54193174065733, -16.23433076285437)
(124.53293868567187, -16.232829432832034)
(124.52911240041703, -16.232182635020536)
(124.52434226318496, -16.231354001485954)
(124.51614195069055, -16.229908048117863)
(124.51204542006019, -16.229176478411716)
(124.49690964386502, -16.226439097686182)
(124.49313083561958, -16.225747737567985)
(124.48557253474473, -16.224349126311097)
(124.48179848571158, -16.223642890506937)
(124.45274368637206, -16.218143700771122)
(124.4491203178485, -16.217450441284768)
(124.4418694259333, -16.21604855199905)
(124.43824729577614, -16.215340959117896)
(124.42375040965374, -16.212479499828987)
(124.42013305579599, -16.211758138327355)
(124.41289770596438, -16.210300696120157)
(124.40928851795081, -16.209566410461434)
(124.35246321140812, -16.19788388253511)
(124.34537757531496, -16.196398296943812)
(124.33120474280474, -16.193370419009568)
(124.32412809813331, -16.19183035338807)
(124.29582047083807, -16.18555581045223)
(124.28875686993365, -16.1839616119388)
(124.27463611626376, -16.1807180594908)
(124.26758943070774, -16.17907113822241)
(124.21118442142392, -16.165655564552594)
(124.20415215739627, -16.163953897054682)
(124.19008798817015, -16.160493846313898)
(124.18306651960427, -16.158738002756593)
(124.15498345032609, -16.15160039304368)
(124.14797691410331, -16.149790869852723)
(124.13397194454967, -16.146116852410785)
(124.12698390558285, -16.144255112783185)
(124.07105675556488, -16.129120312352484)
(124.06757677135101, -16.128171019476895)
(124.0606069004881, -16.126255468015415)
(124.05712566891452, -16.125291566552505)
(124.04318825193639, -16.1214036201809)
(124.03970929294962, -16.12042591682257)
(124.03275209353433, -16.118456379957934)
(124.02927902690567, -16.11746601774246)
(124.00145718819874, -16.109473549364793)
